"(-90.15, -0.05, 1)","(-90.15, -0.05, 2)","(-90.15, -0.05, 3)","(-90.15, -0.05, 4)","(-90.15, -0.05, 5)","(-90.15, 0.05, 1)","(-90.15, 0.05, 2)","(-90.15, 0.05, 3)","(-90.15, 0.05, 4)","(-90.15, 0.05, 5)","(-90.15, 0.15, 1)","(-90.15, 0.15, 2)","(-90.15, 0.15, 3)","(-90.15, 0.15, 4)","(-90.15, 0.15, 5)","(-90.05, -0.05, 1)","(-90.05, -0.05, 2)","(-90.05, -0.05, 3)","(-90.05, -0.05, 4)","(-90.05, -0.05, 5)","(-90.05, 0.05, 1)","(-90.05, 0.05, 2)","(-90.05, 0.05, 3)","(-90.05, 0.05, 4)","(-90.05, 0.05, 5)","(-90.05, 0.15, 1)","(-90.05, 0.15, 2)","(-90.05, 0.15, 3)","(-90.05, 0.15, 4)","(-90.05, 0.15, 5)","(-89.95, -0.05, 1)","(-89.95, -0.05, 2)","(-89.95, -0.05, 3)","(-89.95, -0.05, 4)","(-89.95, -0.05, 5)","(-89.95, 0.05, 1)","(-89.95, 0.05, 2)","(-89.95, 0.05, 3)","(-89.95, 0.05, 4)","(-89.95, 0.05, 5)","(-89.95, 0.15, 1)","(-89.95, 0.15, 2)","(-89.95, 0.15, 3)","(-89.95, 0.15, 4)","(-89.95, 0.15, 5)"
4.093584,0.0,0.0,0.0,0.0,3.4353786,0.0,0.0,0.0,0.0,1.8463361,0.0,0.0,0.015,0.0,2.3391004,0.0,0.0,0.0,0.0,2.1529057,0.0,0.0,0.0,0.0,1.8703325,0.0,0.0,0.014544544,0.0,2.271841,0.0,0.0,0.0,0.0,1.1486582,0.0,0.0,0.0,0.0,2.2954507,0.0,0.0,0.010198663,0.0
0.15612392,4.093584,0.0,0.0,0.0,0.14153102,3.4353786,0.0,0.0,0.0,0.17078856,1.8463361,0.0,0.0,0.015,0.0,2.3391004,0.0,0.0,0.0,0.0,2.1529057,0.0,0.0,0.0,0.073522605,1.8703325,0.0,0.0,0.014544544,0.0,2.271841,0.0,0.0,0.0,0.0,1.1486582,0.0,0.0,0.0,0.0,2.2954507,0.0,0.0,0.010198663
0.0,0.15612392,4.093584,0.0,0.0,0.0,0.14153102,3.4353786,0.0,0.0,0.0,0.17078856,1.8463361,0.0,0.0,0.0,0.0,2.3391004,0.0,0.0,0.0,0.0,2.1529057,0.0,0.0,0.0,0.073522605,1.8703325,0.0,0.0,0.0,0.0,2.271841,0.0,0.0,0.0,0.0,1.1486582,0.0,0.0,0.0,0.0,2.2954507,0.0,0.0
0.0,0.0,0.15612392,4.093584,0.0,0.0,0.0,0.14153102,3.4353786,0.0,0.0,0.0,0.17078856,1.8463361,0.0,0.0,0.0,0.0,2.3391004,0.0,0.0,0.0,0.0,2.1529057,0.0,0.0,0.0,0.073522605,1.8703325,0.0,0.0,0.0,0.0,2.271841,0.0,0.0,0.0,0.0,1.1486582,0.0,0.0,0.0,0.0,2.2954507,0.0
0.0,0.0,0.0,0.15612392,4.093584,0.0,0.0,0.0,0.14153102,3.4353786,0.0,0.0,0.0,0.17078856,1.8463361,0.0,0.0,0.0,0.0,2.3391004,0.0,0.0,0.0,0.0,2.1529057,0.0,0.0,0.0,0.073522605,1.8703325,0.0,0.0,0.0,0.0,2.271841,0.0,0.0,0.0,0.0,1.1486582,0.0,0.0,0.0,0.0,2.2954507
0.0,0.0,0.0,0.0,0.15612392,0.0,0.0,0.0,0.0,0.14153102,0.0,0.0,0.0,0.0,0.17078856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073522605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0011898418,0.0,0.0,0.0,0.0,0.0,0.01999094,0.0,0.0,0.0,0.047392044,0.006251038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015342223,0.0,0.0,0.0,0.072916836,0.005074869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015224607,0.0,0.0,0.0,0.11730468,0.0035765383,0.0,0.0,0.0
3.5591326,0.0011898418,0.0,0.0,0.0,0.035290476,0.0,0.01999094,0.0,0.0,0.007924563,0.047392044,0.006251038,0.0,0.0,3.7037344,0.0,0.0,0.0,0.0,0.06070638,0.0,0.015342223,0.0,0.0,0.04111992,0.072916836,0.005074869,0.0,0.0,1.3687156,0.0,0.0,0.0,0.0,0.15090871,0.0,0.015224607,0.0,0.0,0.069841646,0.11730468,0.0035765383,0.0,0.0
3.886029,3.5591326,0.0011898418,0.0,0.0,0.36621502,0.035290476,0.0,0.01999094,0.0,0.68224835,0.007924563,0.047392044,0.006251038,0.0,6.604749,3.7037344,0.0,0.0,0.0,0.38991678,0.06070638,0.0,0.015342223,0.0,0.2763861,0.04111992,0.072916836,0.005074869,0.0,9.679486,1.3687156,0.0,0.0,0.0,0.43432587,0.15090871,0.0,0.015224607,0.0,0.2578793,0.069841646,0.11730468,0.0035765383,0.0
0.009347568,3.886029,3.5591326,0.0011898418,0.0,0.0,0.36621502,0.035290476,0.0,0.01999094,0.0,0.68224835,0.007924563,0.047392044,0.006251038,0.006930929,6.604749,3.7037344,0.0,0.0,0.0,0.38991678,0.06070638,0.0,0.015342223,0.0,0.2763861,0.04111992,0.072916836,0.005074869,0.006245318,9.679486,1.3687156,0.0,0.0,0.0,0.43432587,0.15090871,0.0,0.015224607,0.0,0.2578793,0.069841646,0.11730468,0.0035765383
0.0,0.009347568,3.886029,3.5591326,0.0011898418,0.0,0.0,0.36621502,0.035290476,0.0,0.0,0.0,0.68224835,0.007924563,0.047392044,0.0,0.006930929,6.604749,3.7037344,0.0,0.0,0.0,0.38991678,0.06070638,0.0,0.0,0.0,0.2763861,0.04111992,0.072916836,0.0,0.006245318,9.679486,1.3687156,0.0,0.0,0.0,0.43432587,0.15090871,0.0,0.0,0.0,0.2578793,0.069841646,0.11730468
0.020524628,0.0,0.009347568,3.886029,3.5591326,0.020583458,0.0,0.0,0.36621502,0.035290476,0.16252676,0.0,0.0,0.68224835,0.007924563,0.010918936,0.0,0.006930929,6.604749,3.7037344,0.012320393,0.0,0.0,0.38991678,0.06070638,0.092634976,0.0,0.0,0.2763861,0.04111992,0.0056801685,0.0,0.006245318,9.679486,1.3687156,0.005243334,0.0,0.0,0.43432587,0.15090871,0.05967412,0.0,0.0,0.2578793,0.069841646
0.00072308397,0.020524628,0.0,0.009347568,3.886029,0.00054417294,0.020583458,0.0,0.0,0.36621502,0.0,0.16252676,0.0,0.0,0.68224835,0.0005543979,0.010918936,0.0,0.006930929,6.604749,3.6496036e-05,0.012320393,0.0,0.0,0.38991678,0.0,0.092634976,0.0,0.0,0.2763861,0.00045753008,0.0056801685,0.0,0.006245318,9.679486,2.9392479e-05,0.005243334,0.0,0.0,0.43432587,0.0,0.05967412,0.0,0.0,0.2578793
0.0006921449,0.00072308397,0.020524628,0.0,0.009347568,0.0058478694,0.00054417294,0.020583458,0.0,0.0,0.031819288,0.0,0.16252676,0.0,0.0,0.008305739,0.0005543979,0.010918936,0.0,0.006930929,0.02717539,3.6496036e-05,0.012320393,0.0,0.0,0.031475294,0.0,0.092634976,0.0,0.0,0.015227187,0.00045753008,0.0056801685,0.0,0.006245318,0.085821755,2.9392479e-05,0.005243334,0.0,0.0,0.067185625,0.0,0.05967412,0.0,0.0
0.0,0.0006921449,0.00072308397,0.020524628,0.0,0.0,0.0058478694,0.00054417294,0.020583458,0.0,0.0,0.031819288,0.0,0.16252676,0.0,0.0,0.008305739,0.0005543979,0.010918936,0.0,0.0,0.02717539,3.6496036e-05,0.012320393,0.0,0.0,0.031475294,0.0,0.092634976,0.0,0.0,0.015227187,0.00045753008,0.0056801685,0.0,0.0,0.085821755,2.9392479e-05,0.005243334,0.0,0.0,0.067185625,0.0,0.05967412,0.0
0.0,0.0,0.0006921449,0.00072308397,0.020524628,0.0,0.0,0.0058478694,0.00054417294,0.020583458,0.0,0.0,0.031819288,0.0,0.16252676,0.0,0.0,0.008305739,0.0005543979,0.010918936,0.0,0.0,0.02717539,3.6496036e-05,0.012320393,0.0,0.0,0.031475294,0.0,0.092634976,0.0,0.0,0.015227187,0.00045753008,0.0056801685,0.0,0.0,0.085821755,2.9392479e-05,0.005243334,0.0,0.0,0.067185625,0.0,0.05967412
0.0,0.0,0.0,0.0006921449,0.00072308397,0.0,0.0,0.0,0.0058478694,0.00054417294,0.0,0.0,0.0,0.031819288,0.0,0.0,0.0,0.0,0.008305739,0.0005543979,0.0,0.0,0.0,0.02717539,3.6496036e-05,0.0,0.0,0.0,0.031475294,0.0,0.0,0.0,0.0,0.015227187,0.00045753008,0.0,0.0,0.0,0.085821755,2.9392479e-05,0.0,0.0,0.0,0.067185625,0.0
0.07135998,0.0,0.0,0.0,0.0006921449,0.03271366,0.0,0.0,0.0,0.0058478694,0.005,0.0,0.0,0.0,0.031819288,0.07203992,0.0,0.0,0.0,0.008305739,0.032145787,0.0,0.0,0.0,0.02717539,0.004979569,0.0,0.0,0.0,0.031475294,0.061099157,0.0,0.0,0.0,0.015227187,0.03104248,0.0,0.0,0.0,0.085821755,0.0038568303,0.0,0.0,0.0,0.067185625
0.0,0.07135998,0.0,0.0,0.0,0.0,0.03271366,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.07203992,0.0,0.0,0.0,0.0,0.032145787,0.0,0.0,0.0,0.0,0.004979569,0.0,0.0,0.0,0.0,0.061099157,0.0,0.0,0.0,0.0,0.03104248,0.0,0.0,0.0,0.0,0.0038568303,0.0,0.0,0.0
0.0,0.0,0.07135998,0.0,0.0,0.0,0.0,0.03271366,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.07203992,0.0,0.0,0.0,0.0,0.032145787,0.0,0.0,0.0,0.0,0.004979569,0.0,0.0,0.0,0.0,0.061099157,0.0,0.0,0.0,0.0,0.03104248,0.0,0.0,0.0,0.0,0.0038568303,0.0,0.0
0.0,0.0,0.0,0.07135998,0.0,0.0,0.0,0.0,0.03271366,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.07203992,0.0,0.0,0.0,0.0,0.032145787,0.0,0.0,0.0,0.0,0.004979569,0.0,0.0,0.0,0.0,0.061099157,0.0,0.0,0.0,0.0,0.03104248,0.0,0.0,0.0,0.0,0.0038568303,0.0
0.0,0.0,0.0,0.0,0.07135998,0.0,0.0,0.0,0.0,0.03271366,5.1783954e-05,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.07203992,0.145,0.0,0.0,0.0,0.032145787,0.14,0.0,0.0,0.0,0.004979569,0.0,0.0,0.0,0.0,0.061099157,0.0,0.0,0.0,0.0,0.03104248,0.0,0.0,0.0,0.0,0.0038568303
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1783954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1783954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.041261382,0.0,0.0,0.0,0.0,0.076288275,0.0,0.0,0.0,0.0,0.016884748,0.0,0.0,5.1783954e-05,0.0,0.07140888,0.0,0.0,0.0,0.0,0.0704531,0.0,0.0,0.145,0.0,0.107410416,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.10053694,0.0,0.0,0.0,0.0,0.09814321,0.0,0.0,0.0,0.0
1.6652153,0.041261382,0.0,0.0,0.0,1.345678,0.076288275,0.0,0.0,0.0,0.4884884,0.016884748,0.0,0.0,5.1783954e-05,2.6452496,0.07140888,0.0,0.0,0.0,2.165185,0.0704531,0.0,0.0,0.145,0.8447263,0.107410416,0.0,0.0,0.14,4.049185,0.0,0.0,0.0,0.0,3.1074464,0.10053694,0.0,0.0,0.0,1.2805254,0.09814321,0.0,0.0,0.0
0.62608224,1.6652153,0.041261382,0.0,0.0,0.018248053,1.345678,0.076288275,0.0,0.0,0.0028848334,0.4884884,0.016884748,0.0,0.0,0.45608032,2.6452496,0.07140888,0.0,0.0,0.0027276382,2.165185,0.0704531,0.0,0.0,0.0027276382,0.8447263,0.107410416,0.0,0.0,0.18821482,4.049185,0.0,0.0,0.0,0.0,3.1074464,0.10053694,0.0,0.0,0.0,1.2805254,0.09814321,0.0,0.0
0.0001298283,0.62608224,1.6652153,0.041261382,0.0,0.0,0.018248053,1.345678,0.076288275,0.0,0.0,0.0028848334,0.4884884,0.016884748,0.0,0.0,0.45608032,2.6452496,0.07140888,0.0,0.0,0.0027276382,2.165185,0.0704531,0.0,0.0,0.0027276382,0.8447263,0.107410416,0.0,0.0,0.18821482,4.049185,0.0,0.0,0.0,0.0,3.1074464,0.10053694,0.0,0.0,0.0,1.2805254,0.09814321,0.0
0.0,0.0001298283,0.62608224,1.6652153,0.041261382,0.0,0.0,0.018248053,1.345678,0.076288275,0.0,0.0,0.0028848334,0.4884884,0.016884748,0.0,0.0,0.45608032,2.6452496,0.07140888,0.0,0.0,0.0027276382,2.165185,0.0704531,0.0,0.0,0.0027276382,0.8447263,0.107410416,0.0,0.0,0.18821482,4.049185,0.0,0.0,0.0,0.0,3.1074464,0.10053694,0.0,0.0,0.0,1.2805254,0.09814321
4.858434,0.0,0.0001298283,0.62608224,1.6652153,1.0700097,0.0,0.0,0.018248053,1.345678,0.7471303,0.0,0.0,0.0028848334,0.4884884,2.9723103,0.0,0.0,0.45608032,2.6452496,1.6630231,0.0,0.0,0.0027276382,2.165185,0.9926168,0.0,0.0,0.0027276382,0.8447263,2.170194,0.0,0.0,0.18821482,4.049185,0.7615918,0.0,0.0,0.0,3.1074464,2.1974058,0.0,0.0,0.0,1.2805254
0.59340286,4.858434,0.0,0.0001298283,0.62608224,0.56771785,1.0700097,0.0,0.0,0.018248053,4.4749517,0.7471303,0.0,0.0,0.0028848334,0.56043607,2.9723103,0.0,0.0,0.45608032,4.441557,1.6630231,0.0,0.0,0.0027276382,4.441557,0.9926168,0.0,0.0,0.0027276382,6.8571,2.170194,0.0,0.0,0.18821482,5.410017,0.7615918,0.0,0.0,0.0,7.322697,2.1974058,0.0,0.0,0.0
0.0,0.59340286,4.858434,0.0,0.0001298283,0.0,0.56771785,1.0700097,0.0,0.0,0.0,4.4749517,0.7471303,0.0,0.0,0.0,0.56043607,2.9723103,0.0,0.0,0.0,4.441557,1.6630231,0.0,0.0,0.0,4.441557,0.9926168,0.0,0.0,0.0,6.8571,2.170194,0.0,0.0,0.005574963,5.410017,0.7615918,0.0,0.0,0.005574963,7.322697,2.1974058,0.0,0.0
0.0,0.0,0.59340286,4.858434,0.0,0.0,0.0,0.56771785,1.0700097,0.0,0.0,0.0,4.4749517,0.7471303,0.0,0.0,0.0,0.56043607,2.9723103,0.0,0.0,0.0,4.441557,1.6630231,0.0,0.0,0.0,4.441557,0.9926168,0.0,0.0,0.0,6.8571,2.170194,0.0,0.0,0.005574963,5.410017,0.7615918,0.0,0.0,0.005574963,7.322697,2.1974058,0.0
0.0,0.0,0.0,0.59340286,4.858434,0.0,0.0,0.0,0.56771785,1.0700097,0.0,0.0,0.0,4.4749517,0.7471303,0.0,0.0,0.0,0.56043607,2.9723103,0.0,0.0,0.0,4.441557,1.6630231,0.0,0.0,0.0,4.441557,0.9926168,0.0,0.0,0.0,6.8571,2.170194,0.0,0.0,0.005574963,5.410017,0.7615918,0.0,0.0,0.005574963,7.322697,2.1974058
0.0,0.0,0.0,0.0,0.59340286,0.0,0.0,0.0,0.0,0.56771785,0.0,0.0,0.0,0.0,4.4749517,0.0,0.0,0.0,0.0,0.56043607,0.0,0.0,0.0,0.0,4.441557,0.0,0.0,0.0,0.0,4.441557,0.0,0.0,0.0,0.0,6.8571,0.0,0.0,0.0,0.005574963,5.410017,0.0,0.0,0.0,0.005574963,7.322697
0.03700568,0.0,0.0,0.0,0.0,0.3078509,0.0,0.0,0.0,0.0,0.87337416,0.0,0.0,0.0,0.0,0.14261872,0.0,0.0,0.0,0.0,0.317784,0.0,0.0,0.0,0.0,0.65325296,0.0,0.0,0.0,0.0,0.19201834,0.0,0.0,0.0,0.0,0.080915935,0.0,0.0,0.0,0.005574963,0.2540935,0.0,0.0,0.0,0.005574963
0.060368814,0.03700568,0.0,0.0,0.0,0.0,0.3078509,0.0,0.0,0.0,0.0,0.87337416,0.0,0.0,0.0,1.2561722,0.14261872,0.0,0.0,0.0,0.0,0.317784,0.0,0.0,0.0,0.0,0.65325296,0.0,0.0,0.0,0.0,0.19201834,0.0,0.0,0.0,0.0,0.080915935,0.0,0.0,0.0,0.0,0.2540935,0.0,0.0,0.0
0.0,0.060368814,0.03700568,0.0,0.0,0.0,0.0,0.3078509,0.0,0.0,0.0,0.0,0.87337416,0.0,0.0,0.0,1.2561722,0.14261872,0.0,0.0,0.0,0.0,0.317784,0.0,0.0,0.0,0.0,0.65325296,0.0,0.0,0.0,0.0,0.19201834,0.0,0.0,0.0,0.0,0.080915935,0.0,0.0,0.0,0.0,0.2540935,0.0,0.0
0.0,0.0,0.060368814,0.03700568,0.0,0.0,0.0,0.0,0.3078509,0.0,0.0,0.0,0.0,0.87337416,0.0,0.0,0.0,1.2561722,0.14261872,0.0,0.0,0.0,0.0,0.317784,0.0,0.0,0.0,0.0,0.65325296,0.0,0.0,0.0,0.0,0.19201834,0.0,0.0,0.0,0.0,0.080915935,0.0,0.0,0.0,0.0,0.2540935,0.0
0.0,0.0,0.0,0.060368814,0.03700568,0.0,0.0,0.0,0.0,0.3078509,0.0,0.0,0.0,0.0,0.87337416,0.0,0.0,0.0,1.2561722,0.14261872,0.0,0.0,0.0,0.0,0.317784,0.0,0.0,0.0,0.0,0.65325296,0.0,0.0,0.0,0.0,0.19201834,0.0,0.0,0.0,0.0,0.080915935,0.0,0.0,0.0,0.0,0.2540935
0.0,0.0,0.0,0.0,0.060368814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2561722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9723635,0.0,0.0,0.0,0.0,0.66410553,0.0,0.0,0.0,0.0,0.690967,0.0,0.0,0.0,0.0,0.77933776,0.0,0.0,0.0,0.0,0.5920246,0.0,0.0,0.0,0.0,0.6118552,0.0,0.0,0.0,0.0,0.50496894,0.0,0.0,0.0,0.0,0.5752172,0.0,0.0,0.0,0.0,0.51036215,0.0,0.0,0.0,0.0
0.0,0.9723635,0.0,0.0,0.0,0.0,0.66410553,0.0,0.0,0.0,0.0060156356,0.690967,0.0,0.0,0.0,0.0,0.77933776,0.0,0.0,0.0,0.0053579155,0.5920246,0.0,0.0,0.0,0.06979499,0.6118552,0.0,0.0,0.0,0.0005982896,0.50496894,0.0,0.0,0.0,0.04100594,0.5752172,0.0,0.0,0.0,0.28552678,0.51036215,0.0,0.0,0.0
0.0,0.0,0.9723635,0.0,0.0,0.0,0.0,0.66410553,0.0,0.0,0.0,0.0060156356,0.690967,0.0,0.0,0.0,0.0,0.77933776,0.0,0.0,0.0,0.0053579155,0.5920246,0.0,0.0,0.0,0.06979499,0.6118552,0.0,0.0,0.0,0.0005982896,0.50496894,0.0,0.0,0.0,0.04100594,0.5752172,0.0,0.0,0.0,0.28552678,0.51036215,0.0,0.0
0.0,0.0,0.0,0.9723635,0.0,0.0,0.0,0.0,0.66410553,0.0,0.0,0.0,0.0060156356,0.690967,0.0,0.0,0.0,0.0,0.77933776,0.0,0.0,0.0,0.0053579155,0.5920246,0.0,0.0,0.0,0.06979499,0.6118552,0.0,0.0,0.0,0.0005982896,0.50496894,0.0,0.0,0.0,0.04100594,0.5752172,0.0,0.0,0.0,0.28552678,0.51036215,0.0
0.5056118,0.0,0.0,0.0,0.9723635,0.41428578,0.0,0.0,0.0,0.66410553,0.4882017,0.0,0.0,0.0060156356,0.690967,0.28830314,0.0,0.0,0.0,0.77933776,0.2251101,0.0,0.0,0.0053579155,0.5920246,0.2603982,0.0,0.0,0.06979499,0.6118552,0.25215787,0.0,0.0,0.0005982896,0.50496894,0.072012655,0.0,0.0,0.04100594,0.5752172,0.15151577,0.0,0.0,0.28552678,0.51036215
0.0,0.5056118,0.0,0.0,0.0,0.0,0.41428578,0.0,0.0,0.0,0.0,0.4882017,0.0,0.0,0.0060156356,0.0,0.28830314,0.0,0.0,0.0,0.0,0.2251101,0.0,0.0,0.0053579155,0.0,0.2603982,0.0,0.0,0.06979499,0.0,0.25215787,0.0,0.0,0.0005982896,0.0,0.072012655,0.0,0.0,0.04100594,0.0,0.15151577,0.0,0.0,0.28552678
0.0,0.0,0.5056118,0.0,0.0,0.0,0.0,0.41428578,0.0,0.0,0.0,0.0,0.4882017,0.0,0.0,0.0,0.0,0.28830314,0.0,0.0,0.0,0.0,0.2251101,0.0,0.0,0.0,0.0,0.2603982,0.0,0.0,0.0,0.0,0.25215787,0.0,0.0,0.0,0.0,0.072012655,0.0,0.0,0.0,0.0,0.15151577,0.0,0.0
0.0,0.0,0.0,0.5056118,0.0,0.0,0.0,0.0,0.41428578,0.0,0.0,0.0,0.0,0.4882017,0.0,0.0,0.0,0.0,0.28830314,0.0,0.0,0.0,0.0,0.2251101,0.0,0.0,0.0,0.0,0.2603982,0.0,0.0,0.0,0.0,0.25215787,0.0,0.0,0.0,0.0,0.072012655,0.0,0.0,0.0,0.0,0.15151577,0.0
0.0,0.0,0.0,0.0,0.5056118,0.0,0.0,0.0,0.0,0.41428578,0.0,0.0,0.0,0.0,0.4882017,0.0,0.0,0.0,0.0,0.28830314,0.0,0.0,0.0,0.0,0.2251101,0.0,0.0,0.0,0.0,0.2603982,0.0,0.0,0.0,0.0,0.25215787,0.0,0.0,0.0,0.0,0.072012655,0.0,0.0,0.0,0.0,0.15151577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0117489295,0.0,0.0,0.0,0.0,0.042808495,0.0,0.0,0.0,0.0,0.0033585601,0.0,0.0,0.0,0.0,0.063212134,0.0,0.0,0.0,0.0,0.23559849,0.0,0.0,0.0,0.0,0.021009658,0.0,0.0,0.0,0.0,0.14383641,0.0,0.0,0.0,0.0,0.1315037,0.0,0.0,0.0,0.0
0.0052591986,0.0,0.0,0.0,0.0,0.034768984,0.0117489295,0.0,0.0,0.0,0.012488084,0.042808495,0.0,0.0,0.0,0.008523528,0.0033585601,0.0,0.0,0.0,0.055432722,0.063212134,0.0,0.0,0.0,0.018417679,0.23559849,0.0,0.0,0.0,0.0014508134,0.021009658,0.0,0.0,0.0,0.00808581,0.14383641,0.0,0.0,0.0,0.00269527,0.1315037,0.0,0.0,0.0
0.0,0.0052591986,0.0,0.0,0.0,0.0,0.034768984,0.0117489295,0.0,0.0,0.0,0.012488084,0.042808495,0.0,0.0,0.0,0.008523528,0.0033585601,0.0,0.0,0.0,0.055432722,0.063212134,0.0,0.0,0.0,0.018417679,0.23559849,0.0,0.0,0.0001325007,0.0014508134,0.021009658,0.0,0.0,0.002951435,0.00808581,0.14383641,0.0,0.0,0.011696426,0.00269527,0.1315037,0.0,0.0
0.0,0.0,0.0052591986,0.0,0.0,0.0,0.0,0.034768984,0.0117489295,0.0,0.0,0.0,0.012488084,0.042808495,0.0,0.0,0.0,0.008523528,0.0033585601,0.0,0.0,0.0,0.055432722,0.063212134,0.0,0.0,0.0,0.018417679,0.23559849,0.0,0.0,0.0001325007,0.0014508134,0.021009658,0.0,0.0,0.002951435,0.00808581,0.14383641,0.0,0.0,0.011696426,0.00269527,0.1315037,0.0
0.0,0.0,0.0,0.0052591986,0.0,0.0,0.0,0.0,0.034768984,0.0117489295,0.0,0.0,0.0,0.012488084,0.042808495,0.0,0.0,0.0,0.008523528,0.0033585601,0.0,0.0,0.0,0.055432722,0.063212134,0.0,0.0,0.0,0.018417679,0.23559849,0.0,0.0,0.0001325007,0.0014508134,0.021009658,0.0,0.0,0.002951435,0.00808581,0.14383641,0.0,0.0,0.011696426,0.00269527,0.1315037
0.0,0.0,0.0,0.0,0.0052591986,0.0,0.0,0.0,0.0,0.034768984,0.0,0.0,0.0,0.0,0.012488084,0.0,0.0,0.0,0.0,0.008523528,0.0,0.0,0.0,0.0,0.055432722,0.0,0.0,0.0,0.0,0.018417679,0.0,0.0,0.0,0.0001325007,0.0014508134,0.0,0.0,0.0,0.002951435,0.00808581,0.0,0.0,0.0,0.011696426,0.00269527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001325007,0.0,0.0,0.0,0.0,0.002951435,0.0,0.0,0.0,0.0,0.011696426
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
